id,name
2166,beta
2167,acinar
2168,alpha
2169,alpha
2170,alpha
2171,alpha
2172,beta
2173,ductal
2174,beta
2175,alpha
2176,alpha
2177,acinar
2178,ductal
2179,beta
2180,ductal
2181,alpha
2182,beta
2183,beta
2184,macrophage
2185,beta
2186,acinar
2187,beta
2188,ductal
2189,beta
2190,beta
2191,ductal
2192,alpha
2193,beta
2194,alpha
2195,alpha
2196,alpha
2197,alpha
2198,alpha
2199,beta
2200,beta
2201,alpha
2202,alpha
2203,beta
2204,endothelial
2205,alpha
2206,beta
2207,alpha
2208,ductal
2209,endothelial
2210,alpha
2211,acinar
2212,ductal
2213,activated_stellate
2214,alpha
2215,beta
2216,beta
2217,alpha
2218,endothelial
2219,alpha
2220,ductal
2221,delta
2222,alpha
2223,alpha
2224,acinar
2225,ductal
2226,alpha
2227,alpha
2228,alpha
2229,alpha
2230,ductal
2231,alpha
2232,ductal
2233,alpha
2234,alpha
2235,beta
2236,beta
2237,beta
2238,acinar
2239,alpha
2240,alpha
2241,alpha
2242,ductal
2243,alpha
2244,acinar
2245,alpha
2246,beta
2247,beta
2248,delta
2249,acinar
2250,alpha
2251,alpha
2252,beta
2253,alpha
2254,acinar
2255,gamma
2256,alpha
2257,alpha
2258,beta
2259,alpha
2260,beta
2261,ductal
2262,ductal
2263,alpha
2264,beta
2265,alpha
2266,acinar
2267,ductal
2268,alpha
2269,alpha
2270,alpha
2271,alpha
2272,beta
2273,alpha
2274,beta
2275,beta
2276,alpha
2277,alpha
2278,beta
2279,alpha
2280,alpha
2281,alpha
2282,alpha
2283,alpha
2284,alpha
2285,beta
2286,beta
2287,activated_stellate
2288,endothelial
2289,activated_stellate
2290,activated_stellate
2291,beta
2292,ductal
2293,ductal
2294,activated_stellate
2295,ductal
2296,acinar
2297,alpha
2298,beta
2299,ductal
2300,gamma
2301,activated_stellate
2302,beta
2303,delta
2304,alpha
2305,beta
2306,alpha
2307,acinar
2308,acinar
2309,alpha
2310,alpha
2311,ductal
2312,ductal
2313,beta
2314,alpha
2315,alpha
2316,alpha
2317,ductal
2318,ductal
2319,alpha
2320,beta
2321,alpha
2322,acinar
2323,alpha
2324,beta
2325,activated_stellate
2326,beta
2327,beta
2328,alpha
2329,ductal
2330,alpha
2331,acinar
2332,alpha
2333,gamma
2334,delta
2335,activated_stellate
2336,alpha
2337,alpha
2338,alpha
2339,alpha
2340,alpha
2341,acinar
2342,alpha
2343,delta
2344,alpha
2345,beta
2346,alpha
2347,ductal
2348,alpha
2349,alpha
2350,beta
2351,alpha
2352,quiescent_stellate
2353,alpha
2354,beta
2355,delta
2356,alpha
2357,acinar
2358,alpha
2359,ductal
2360,beta
2361,alpha
2362,beta
2363,beta
2364,acinar
2365,beta
2366,alpha
2367,endothelial
2368,ductal
2369,alpha
2370,alpha
2371,alpha
2372,alpha
2373,delta
2374,acinar
2375,beta
2376,beta
2377,alpha
2378,acinar
2379,activated_stellate
2380,alpha
2381,acinar
2382,alpha
2383,alpha
2384,acinar
2385,gamma
2386,alpha
2387,alpha
2388,acinar
2389,alpha
2390,alpha
2391,alpha
2392,epsilon
2393,alpha
2394,alpha
2395,alpha
2396,delta
2397,ductal
2398,alpha
2399,ductal
2400,beta
2401,alpha
2402,alpha
2403,alpha
2404,alpha
2405,beta
2406,alpha
2407,alpha
2408,acinar
2409,ductal
2410,endothelial
2411,ductal
2412,acinar
2413,acinar
2414,alpha
2415,alpha
2416,alpha
2417,acinar
2418,alpha
2419,alpha
2420,activated_stellate
2421,alpha
2422,acinar
2423,alpha
2424,beta
2425,ductal
2426,alpha
2427,beta
2428,alpha
2429,alpha
2430,alpha
2431,beta
2432,acinar
2433,alpha
2434,alpha
2435,acinar
2436,delta
2437,alpha
2438,alpha
2439,alpha
2440,activated_stellate
2441,beta
2442,beta
2443,alpha
2444,delta
2445,ductal
2446,beta
2447,alpha
2448,ductal
2449,alpha
2450,alpha
2451,acinar
2452,gamma
2453,activated_stellate
2454,beta
2455,acinar
2456,acinar
2457,alpha
2458,beta
2459,alpha
2460,beta
2461,beta
2462,alpha
2463,alpha
2464,ductal
2465,ductal
2466,activated_stellate
2467,acinar
2468,beta
2469,beta
2470,acinar
2471,beta
2472,alpha
2473,activated_stellate
2474,acinar
2475,alpha
2476,ductal
2477,beta
2478,alpha
2479,alpha
2480,beta
2481,alpha
2482,alpha
2483,acinar
2484,alpha
2485,alpha
2486,alpha
2487,beta
2488,alpha
2489,beta
2490,ductal
2491,alpha
2492,alpha
2493,ductal
2494,acinar
2495,ductal
2496,acinar
2497,acinar
2498,beta
2499,acinar
2500,alpha
2501,alpha
2502,ductal
2503,alpha
2504,alpha
2505,activated_stellate
2506,acinar
2507,acinar
2508,alpha
2509,acinar
2510,alpha
2511,alpha
2512,beta
2513,alpha
2514,ductal
2515,endothelial
2516,acinar
2517,alpha
2518,ductal
2519,ductal
2520,ductal
2521,alpha
2522,alpha
2523,alpha
2524,macrophage
2525,ductal
2526,alpha
2527,alpha
2528,alpha
2529,alpha
2530,activated_stellate
2531,alpha
2532,alpha
2533,ductal
2534,alpha
2535,alpha
2536,alpha
2537,ductal
2538,alpha
2539,alpha
2540,alpha
2541,alpha
2542,alpha
2543,alpha
2544,alpha
2545,endothelial
2546,beta
2547,beta
2548,ductal
2549,beta
2550,alpha
2551,beta
2552,delta
2553,acinar
2554,alpha
2555,acinar
2556,ductal
2557,beta
2558,ductal
2559,gamma
2560,acinar
2561,beta
2562,alpha
2563,alpha
2564,beta
2565,beta
2566,acinar
2567,alpha
2568,alpha
2569,alpha
2570,alpha
2571,delta
2572,alpha
2573,mast
2574,acinar
2575,alpha
2576,alpha
2577,activated_stellate
2578,endothelial
2579,beta
2580,acinar
2581,delta
2582,beta
2583,alpha
2584,alpha
2585,alpha
2586,beta
2587,endothelial
2588,alpha
2589,acinar
2590,mast
2591,ductal
2592,alpha
2593,endothelial
2594,ductal
2595,alpha
2596,alpha
2597,alpha
2598,alpha
2599,alpha
2600,delta
2601,quiescent_stellate
2602,alpha
2603,beta
2604,ductal
2605,alpha
2606,endothelial
2607,alpha
2608,alpha
2609,alpha
2610,alpha
2611,acinar
2612,endothelial
2613,ductal
2614,alpha
2615,beta
2616,beta
2617,alpha
2618,beta
2619,alpha
2620,beta
2621,beta
2622,acinar
2623,beta
2624,beta
2625,beta
2626,macrophage
2627,quiescent_stellate
2628,alpha
2629,ductal
2630,ductal
2631,endothelial
2632,beta
2633,quiescent_stellate
2634,endothelial
2635,alpha
2636,alpha
2637,t_cell
2638,alpha
2639,alpha
2640,beta
2641,beta
2642,beta
2643,beta
2644,beta
2645,alpha
2646,alpha
2647,acinar
2648,beta
2649,beta
2650,beta
2651,quiescent_stellate
2652,delta
2653,endothelial
2654,macrophage
2655,ductal
2656,mast
2657,alpha
2658,acinar
2659,beta
2660,endothelial
2661,quiescent_stellate
2662,alpha
2663,beta
2664,beta
2665,quiescent_stellate
2666,acinar
2667,t_cell
2668,beta
2669,endothelial
2670,beta
2671,beta
2672,quiescent_stellate
2673,delta
2674,beta
2675,endothelial
2676,beta
2677,beta
2678,delta
2679,macrophage
2680,beta
2681,beta
2682,beta
2683,beta
2684,endothelial
2685,beta
2686,activated_stellate
2687,beta
2688,alpha
2689,beta
2690,endothelial
2691,quiescent_stellate
2692,ductal
2693,endothelial
2694,endothelial
2695,beta
2696,endothelial
2697,beta
2698,beta
2699,alpha
2700,beta
2701,beta
2702,endothelial
2703,beta
2704,endothelial
2705,beta
2706,acinar
2707,acinar
2708,acinar
2709,acinar
2710,acinar
2711,acinar
2712,acinar
2713,acinar
2714,acinar
2715,acinar
2716,acinar
2717,acinar
2718,acinar
2719,acinar
2720,acinar
2721,acinar
2722,acinar
2723,acinar
2724,acinar
2725,acinar
2726,acinar
2727,acinar
2728,acinar
2729,acinar
2730,acinar
2731,acinar
2732,acinar
2733,acinar
2734,acinar
2735,delta
2736,acinar
2737,acinar
2738,acinar
2739,acinar
2740,acinar
2741,acinar
2742,acinar
2743,acinar
2744,acinar
2745,beta
2746,acinar
2747,beta
2748,acinar
2749,acinar
2750,alpha
2751,acinar
2752,delta
2753,acinar
2754,acinar
2755,delta
2756,acinar
2757,ductal
2758,acinar
2759,acinar
2760,acinar
2761,acinar
2762,acinar
2763,beta
2764,acinar
2765,acinar
2766,acinar
2767,acinar
2768,acinar
2769,acinar
2770,acinar
2771,acinar
2772,delta
2773,acinar
2774,acinar
2775,acinar
2776,beta
2777,acinar
2778,acinar
2779,acinar
2780,acinar
2781,acinar
2782,acinar
2783,acinar
2784,ductal
2785,acinar
2786,acinar
2787,delta
2788,acinar
2789,alpha
2790,ductal
2791,acinar
2792,acinar
2793,acinar
2794,alpha
2795,acinar
2796,acinar
2797,beta
2798,acinar
2799,beta
2800,beta
2801,beta
2802,beta
2803,beta
2804,delta
2805,ductal
2806,acinar
2807,acinar
2808,acinar
2809,delta
2810,beta
2811,acinar
2812,alpha
2813,acinar
2814,acinar
2815,acinar
2816,acinar
2817,beta
2818,acinar
2819,acinar
2820,acinar
2821,alpha
2822,beta
2823,delta
2824,activated_stellate
2825,acinar
2826,ductal
2827,acinar
2828,acinar
2829,beta
2830,acinar
2831,acinar
2832,acinar
2833,acinar
2834,acinar
2835,delta
2836,acinar
2837,beta
2838,acinar
2839,beta
2840,acinar
2841,beta
2842,acinar
2843,beta
2844,acinar
2845,beta
2846,beta
2847,acinar
2848,acinar
2849,delta
2850,ductal
2851,acinar
2852,acinar
2853,acinar
2854,acinar
2855,ductal
2856,alpha
2857,alpha
2858,alpha
2859,alpha
2860,acinar
2861,alpha
2862,acinar
2863,delta
2864,beta
2865,alpha
2866,beta
2867,beta
2868,beta
2869,acinar
2870,acinar
2871,alpha
2872,ductal
2873,alpha
2874,beta
2875,acinar
2876,acinar
2877,alpha
2878,acinar
2879,ductal
2880,acinar
2881,acinar
2882,acinar
2883,ductal
2884,acinar
2885,delta
2886,ductal
2887,acinar
2888,delta
2889,acinar
2890,alpha
2891,alpha
2892,acinar
2893,beta
2894,alpha
2895,acinar
2896,ductal
2897,delta
2898,beta
2899,beta
2900,acinar
2901,beta
2902,acinar
2903,acinar
2904,acinar
2905,acinar
2906,beta
2907,delta
2908,delta
2909,ductal
2910,beta
2911,alpha
2912,acinar
2913,beta
2914,alpha
2915,ductal
2916,acinar
2917,delta
2918,acinar
2919,acinar
2920,beta
2921,alpha
2922,alpha
2923,beta
2924,acinar
2925,gamma
2926,alpha
2927,alpha
2928,beta
2929,acinar
2930,beta
2931,beta
2932,beta
2933,acinar
2934,beta
2935,delta
2936,alpha
2937,ductal
2938,acinar
2939,acinar
2940,delta
2941,beta
2942,quiescent_stellate
2943,alpha
2944,ductal
2945,beta
2946,alpha
2947,acinar
2948,beta
2949,beta
2950,alpha
2951,alpha
2952,alpha
2953,alpha
2954,ductal
2955,alpha
2956,beta
2957,alpha
2958,alpha
2959,beta
2960,activated_stellate
2961,alpha
2962,beta
2963,alpha
2964,alpha
2965,alpha
2966,gamma
2967,ductal
2968,beta
2969,beta
2970,beta
2971,ductal
2972,ductal
2973,beta
2974,acinar
2975,acinar
2976,ductal
2977,acinar
2978,alpha
2979,ductal
2980,beta
2981,alpha
2982,acinar
2983,delta
2984,beta
2985,alpha
2986,beta
2987,beta
2988,epsilon
2989,ductal
2990,beta
2991,beta
2992,acinar
2993,alpha
2994,beta
2995,alpha
2996,beta
2997,acinar
2998,beta
2999,alpha
3000,beta
3001,delta
3002,alpha
3003,beta
3004,beta
3005,acinar
3006,beta
3007,alpha
3008,activated_stellate
3009,alpha
3010,alpha
3011,beta
3012,ductal
3013,beta
3014,beta
3015,alpha
3016,ductal
3017,beta
3018,beta
3019,ductal
3020,ductal
3021,ductal
3022,ductal
3023,acinar
3024,alpha
3025,alpha
3026,beta
3027,delta
3028,beta
3029,beta
3030,alpha
3031,alpha
3032,activated_stellate
3033,alpha
3034,beta
3035,beta
3036,alpha
3037,ductal
3038,alpha
3039,alpha
3040,ductal
3041,alpha
3042,beta
3043,alpha
3044,ductal
3045,delta
3046,beta
3047,acinar
3048,activated_stellate
3049,beta
3050,acinar
3051,beta
3052,beta
3053,beta
3054,alpha
3055,beta
3056,alpha
3057,ductal
3058,delta
3059,beta
3060,acinar
3061,acinar
3062,beta
3063,acinar
3064,ductal
3065,alpha
3066,ductal
3067,beta
3068,alpha
3069,beta
3070,acinar
3071,alpha
3072,alpha
3073,acinar
3074,alpha
3075,alpha
3076,acinar
3077,alpha
3078,beta
3079,beta
3080,alpha
3081,alpha
3082,endothelial
3083,alpha
3084,delta
3085,beta
3086,acinar
3087,alpha
3088,acinar
3089,ductal
3090,beta
3091,beta
3092,beta
3093,beta
3094,alpha
3095,alpha
3096,ductal
3097,beta
3098,endothelial
3099,ductal
3100,alpha
3101,ductal
3102,alpha
3103,alpha
3104,beta
3105,alpha
3106,alpha
3107,gamma
3108,ductal
3109,alpha
3110,acinar
3111,acinar
3112,acinar
3113,alpha
3114,alpha
3115,alpha
3116,ductal
3117,ductal
3118,delta
3119,acinar
3120,alpha
3121,alpha
3122,alpha
3123,acinar
3124,alpha
3125,beta
3126,alpha
3127,beta
3128,alpha
3129,ductal
3130,alpha
3131,ductal
3132,beta
3133,alpha
3134,beta
3135,beta
3136,alpha
3137,alpha
3138,alpha
3139,ductal
3140,delta
3141,alpha
3142,alpha
3143,alpha
3144,alpha
3145,alpha
3146,alpha
3147,ductal
3148,ductal
3149,ductal
3150,acinar
3151,alpha
3152,ductal
3153,alpha
3154,activated_stellate
3155,beta
3156,gamma
3157,beta
3158,alpha
3159,alpha
3160,activated_stellate
3161,alpha
3162,quiescent_stellate
3163,alpha
3164,acinar
3165,alpha
3166,alpha
3167,beta
3168,beta
3169,alpha
3170,beta
3171,acinar
3172,beta
3173,ductal
3174,ductal
3175,beta
3176,alpha
3177,beta
3178,beta
3179,ductal
3180,beta
3181,beta
3182,alpha
3183,ductal
3184,alpha
3185,macrophage
3186,beta
3187,beta
3188,alpha
3189,alpha
3190,alpha
3191,alpha
3192,ductal
3193,alpha
3194,ductal
3195,quiescent_stellate
3196,ductal
3197,alpha
3198,alpha
3199,acinar
3200,alpha
3201,alpha
3202,beta
3203,alpha
3204,ductal
3205,alpha
3206,beta
3207,acinar
3208,alpha
3209,beta
3210,acinar
3211,beta
3212,ductal
3213,beta
3214,alpha
3215,alpha
3216,alpha
3217,acinar
3218,ductal
3219,alpha
3220,ductal
3221,alpha
3222,ductal
3223,acinar
3224,acinar
3225,ductal
3226,quiescent_stellate
3227,alpha
3228,alpha
3229,ductal
3230,beta
3231,beta
3232,alpha
3233,beta
3234,delta
3235,activated_stellate
3236,delta
3237,beta
3238,acinar
3239,ductal
3240,alpha
3241,activated_stellate
3242,acinar
3243,ductal
3244,alpha
3245,ductal
3246,beta
3247,alpha
3248,beta
3249,beta
3250,alpha
3251,alpha
3252,beta
3253,acinar
3254,acinar
3255,endothelial
3256,beta
3257,activated_stellate
3258,alpha
3259,alpha
3260,acinar
3261,alpha
3262,alpha
3263,alpha
3264,alpha
3265,beta
3266,acinar
3267,alpha
3268,beta
3269,ductal
3270,ductal
3271,ductal
3272,alpha
3273,gamma
3274,alpha
3275,beta
3276,alpha
3277,endothelial
3278,alpha
3279,macrophage
3280,acinar
3281,activated_stellate
3282,beta
3283,alpha
3284,alpha
3285,alpha
3286,ductal
3287,alpha
3288,beta
3289,alpha
3290,beta
3291,beta
3292,alpha
3293,beta
3294,delta
3295,alpha
3296,activated_stellate
3297,alpha
3298,activated_stellate
3299,alpha
3300,beta
3301,alpha
3302,ductal
3303,beta
3304,beta
3305,alpha
3306,acinar
3307,alpha
3308,endothelial
3309,beta
3310,alpha
3311,alpha
3312,alpha
3313,beta
3314,ductal
3315,acinar
3316,acinar
3317,alpha
3318,endothelial
3319,ductal
3320,acinar
3321,beta
3322,beta
3323,beta
3324,ductal
3325,alpha
3326,alpha
3327,acinar
3328,gamma
3329,alpha
3330,alpha
3331,acinar
3332,alpha
3333,alpha
3334,alpha
3335,beta
3336,beta
3337,beta
3338,acinar
3339,alpha
3340,beta
3341,acinar
3342,alpha
3343,ductal
3344,alpha
3345,alpha
3346,alpha
3347,beta
3348,acinar
3349,beta
3350,beta
3351,alpha
3352,acinar
3353,activated_stellate
3354,alpha
3355,alpha
3356,alpha
3357,alpha
3358,ductal
3359,alpha
3360,acinar
3361,alpha
3362,beta
3363,alpha
3364,alpha
3365,alpha
3366,alpha
3367,acinar
3368,beta
3369,alpha
3370,acinar
3371,alpha
3372,acinar
3373,alpha
3374,alpha
3375,ductal
3376,beta
3377,beta
3378,acinar
3379,alpha
3380,activated_stellate
3381,alpha
3382,alpha
3383,alpha
3384,beta
3385,beta
3386,gamma
3387,alpha
3388,beta
3389,activated_stellate
3390,acinar
3391,ductal
3392,alpha
3393,alpha
3394,beta
3395,ductal
3396,beta
3397,delta
3398,ductal
3399,acinar
3400,ductal
3401,acinar
3402,alpha
3403,ductal
3404,alpha
3405,beta
3406,beta
3407,alpha
3408,alpha
3409,alpha
3410,endothelial
3411,acinar
3412,ductal
3413,alpha
3414,beta
3415,ductal
3416,alpha
3417,alpha
3418,beta
3419,alpha
3420,ductal
3421,beta
3422,ductal
3423,ductal
3424,ductal
3425,alpha
3426,alpha
3427,alpha
3428,beta
3429,ductal
3430,alpha
3431,endothelial
3432,alpha
3433,quiescent_stellate
3434,beta
3435,delta
3436,alpha
3437,acinar
3438,alpha
3439,beta
3440,beta
3441,alpha
3442,quiescent_stellate
3443,alpha
3444,beta
3445,alpha
3446,quiescent_stellate
3447,acinar
3448,alpha
3449,alpha
3450,beta
3451,acinar
3452,delta
3453,acinar
3454,alpha
3455,alpha
3456,ductal
3457,gamma
3458,endothelial
3459,beta
3460,alpha
3461,alpha
3462,ductal
3463,alpha
3464,alpha
3465,alpha
3466,beta
3467,acinar
3468,alpha
3469,beta
3470,alpha
3471,alpha
3472,alpha
3473,ductal
3474,delta
3475,alpha
3476,alpha
3477,alpha
3478,acinar
3479,ductal
3480,ductal
3481,alpha
3482,alpha
3483,alpha
3484,acinar
3485,beta
3486,alpha
3487,gamma
3488,acinar
3489,alpha
3490,gamma
3491,gamma
3492,beta
3493,beta
3494,alpha
3495,beta
3496,beta
3497,acinar
3498,acinar
3499,acinar
3500,quiescent_stellate
3501,quiescent_stellate
3502,ductal
3503,beta
3504,alpha
3505,beta
3506,alpha
3507,ductal
3508,alpha
3509,alpha
3510,alpha
3511,alpha
3512,alpha
3513,beta
3514,beta
3515,beta
3516,acinar
3517,alpha
3518,beta
3519,beta
3520,beta
3521,beta
3522,gamma
3523,endothelial
3524,quiescent_stellate
3525,alpha
3526,alpha
3527,beta
3528,beta
3529,beta
3530,ductal
3531,ductal
3532,beta
3533,quiescent_stellate
3534,alpha
3535,alpha
3536,alpha
3537,activated_stellate
3538,acinar
3539,beta
3540,alpha
3541,alpha
3542,ductal
3543,alpha
3544,beta
3545,alpha
3546,beta
3547,endothelial
3548,ductal
3549,endothelial
3550,beta
3551,quiescent_stellate
3552,endothelial
3553,alpha
3554,alpha
3555,beta
3556,alpha
3557,activated_stellate
3558,quiescent_stellate
3559,alpha
3560,beta
3561,alpha
3562,alpha
3563,beta
3564,activated_stellate
3565,beta
3566,alpha
3567,beta
3568,delta
3569,quiescent_stellate
3570,alpha
3571,beta
3572,beta
3573,alpha
3574,beta
3575,alpha
3576,beta
3577,delta
3578,ductal
3579,alpha
3580,beta
3581,endothelial
3582,beta
3583,beta
3584,alpha
3585,alpha
3586,alpha
3587,alpha
3588,schwann
3589,alpha
3590,beta
3591,macrophage
3592,endothelial
3593,ductal
3594,beta
3595,alpha
3596,alpha
3597,quiescent_stellate
3598,acinar
3599,ductal
3600,alpha
3601,beta
3602,alpha
3603,beta
3604,alpha
